"","Name","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"4068","0","GO:0045214","sarcomere organization","23/1869","26/4489",9.36906237776654e-07,2.38426483958335e-05,1.89308338425531e-05,"DAAM/Actn/Mical/Tm2/mask/mys/CanB2/bt/Dg/Unc-89/cher/up/sls/C3G/flr/Bsg/hts/how/Mhc/wupA/CG14964/if/rhea",23
"4069","0","GO:0060541","respiratory system development","109/1869","185/4489",1.00245649361765e-06,2.5220894055335e-05,2.00251476595871e-05,"DAAM/csw/Fas2/sqh/cold/knrl/Gasp/vri/Lam/uif/chico/elB/noc/Gli/wkd/VhaPPA1-1/Ccm3/pasi1/sr/Hs6st/wat/Vha100-1/hdc/ttk/kune/cora/sano/lolal/Rbcn-3A/ct/mys/Moe/Sdc/shot/Lac/wun/Zyx/Atpalpha/pnt/arm/peb/dpy/form3/vn/sinu/bnl/h/stan/nrv2/pck/pan/jing/grh/mmy/serp/rtv/verm/sgl/kug/salm/Trf2/pyd/Src64B/robo1/pio/klar/Vha68-2/sli/Mhc/Hph/Src42A/Nrg/Fhos/Nsf2/GckIII/stac/btsz/InR/Sac1/Vha26/Vha13/ds/Mrtf/sty/RhoGEF64C/Dlic/Ptp10D/mew/shi/if/baz/wus/par-6/Vav/Mkp3/hid/Mipp1/dlp/fz/caps/trn/Nrx-IV/rhea/ple/sfl/LanA/Blimp-1/ed/dpp",109
"4070","0","GO:0071805","potassium ion transmembrane transport","33/1869","42/4489",1.06532659887017e-06,2.59283843990074e-05,2.0586888197757e-05,"SK/NKCC/Nhe3/nrv1/CG14275/CG7781/CG6583/CG31676/CG9336/CG9338/CG31675/nrv3/Task7/Task6/Elk/CG6329/KCNQ/Shaw/Atpalpha/Sh/nrv2/CG42340/qvr/CG42594/rtv/SLO2/Shab/Hk/Neto/Letm1/eag/Shal/Ncc69",33
"4071","0","GO:0007611","learning or memory","78/1869","124/4489",1.0657104698779e-06,2.59283843990074e-05,2.0586888197757e-05,"Appl/sgg/dnc/Fas2/aru/Nmdar1/meng/Pka-C1/bsk/chico/CenG1A/Socs36E/Ddc/drl/ATP6AP2/pum/mura/Fmr1/Dop1R1/Atx2/Sap47/Oamb/CASK/Nrx-1/klg/Pkc98E/trp/EcR/5-HT1A/stau/Alk/mGluR/Sh/CRMP/arm/Tbh/Tob/vn/14-3-3zeta/cher/Syn/Nf1/HDAC4/Pink1/Dop2R/Nipped-B/gish/futsch/Pka-R1/brp/Mob2/nemy/FoxP/Src64B/AGO1/Galphas/CG4612/scrib/mld/CaMKII/Rgk1/rad/Adf1/Gad1/DopEcR/Ptp10D/Tomosyn/eag/hiw/rut/shi/wnd/Shal/Abl/simj/Rbfox1/Rdl/lilli",78
"4072","0","GO:0050890","cognition","78/1869","124/4489",1.0657104698779e-06,2.59283843990074e-05,2.0586888197757e-05,"Appl/sgg/dnc/Fas2/aru/Nmdar1/meng/Pka-C1/bsk/chico/CenG1A/Socs36E/Ddc/drl/ATP6AP2/pum/mura/Fmr1/Dop1R1/Atx2/Sap47/Oamb/CASK/Nrx-1/klg/Pkc98E/trp/EcR/5-HT1A/stau/Alk/mGluR/Sh/CRMP/arm/Tbh/Tob/vn/14-3-3zeta/cher/Syn/Nf1/HDAC4/Pink1/Dop2R/Nipped-B/gish/futsch/Pka-R1/brp/Mob2/nemy/FoxP/Src64B/AGO1/Galphas/CG4612/scrib/mld/CaMKII/Rgk1/rad/Adf1/Gad1/DopEcR/Ptp10D/Tomosyn/eag/hiw/rut/shi/wnd/Shal/Abl/simj/Rbfox1/Rdl/lilli",78
"4073","0","GO:0040007","growth","175/1869","322/4489",1.25294983869779e-06,2.99860001968648e-05,2.38085961720935e-05,"DAAM/sgg/dnc/Mnt/Fas2/sqh/l(2)gl/cmpy/CG10508/Syn1/Ten-m/spartin/bchs/chic/Nlg2/Sema1a/tai/Pka-C1/Schip1/bsk/chico/Samuel/PICK1/brat/Lar/sNPF/RtGEF/CG9328/pum/FER/Fmr1/Lk6/Sdr/htl/RhoGAP92B/Hs6st/Sep2/Syp/CASK/Nrx-1/veli/plum/spz/fkh/Tace/CycG/ttk/RhoGAP100F/Tbce/scaf/Fak/stau/Sema1b/mys/Smox/Sdc/Sema2a/Syn2/Alk/Prosap/shot/SCCRO3/Galphao/egr/Dscam1/pk/Zyx/Atpalpha/TBPH/Sh/arm/Git/CG9572/Dg/PNUTS/Dad/slo/mle/ey/ewg/cpx/Syn/chrb/Nf1/stan/ena/CadN/Nos/dlg1/kay/Octbeta1R/Octbeta2R/Nipped-B/pan/spri/jing/jeb/rdo/beta-Spec/alpha-Spec/futsch/bun/Mob2/kuz/par-1/Atg1/stj/verm/kug/pico/CadN2/Csk/kibra/Rab8/Arp3/Src64B/cac/Liprin-gamma/PIP5K59B/Sesn/yki/Eps-15/Hipk/scrib/hppy/nwk/Vha68-2/dysc/Sxl/Hr4/CaMKII/Hph/Src42A/Nrg/ringer/Nsf2/stai/Sec8/btsz/Ten-a/unc-104/Pi4KIIIalpha/Pak/Frl/InR/Sema5c/trio/hfp/Larp4B/Cip4/hep/eag/hiw/rut/shi/baz/sNPF-R/wnd/hid/Abl/Toll-6/dlp/fz/mirr/Wbp2/scyl/Plod/simj/nmo/sfl/LanA/bdl/ine/dpp/cpb",175
"4074","0","GO:0008049","male courtship behavior","28/1869","34/4489",1.25957453401465e-06,2.99860001968648e-05,2.38085961720935e-05,"egh/Nlg2/Fmr1/NPF/fru/Oamb/Ktl/CASK/5-HT7/5-HT1A/twz/mGluR/pros/Tbh/slo/mle/qtc/Syn/dlg1/fne/TfAP-2/FoxP/cac/CaMKII/Nrg/tipE/ple/fipi",28
"4075","0","GO:0051239","regulation of multicellular organismal process","206/1869","388/4489",1.28976779972383e-06,3.03781479637081e-05,2.41199577327973e-05,"CG3078/egh/sgg/SPR/cv/sqh/l(2)gl/CG10508/Itpr/spartin/vri/bchs/chic/Rchy1/homer/Cka/Pvr/Sema1a/Dh31/SoxN/tai/Pka-C1/bsk/chico/AstC/Gli/cact/Socs36E/Sidpn/brat/sNPF/RtGEF/Dap160/FER/Fmr1/Tk/Dop1R1/Crz/Sdr/Atx2/Pak3/htl/cdi/Dl/RhoGAP92B/Oamb/Syp/unk/Ms/E(spl)mbeta-HLH/plum/Pdf/fkh/Tace/hdc/ttk/EcR/scaf/Fak/5-HT1A/stau/Sema1b/Ctr1A/Smox/lz/Sdc/CG10939/Pkc53E/Sema2a/Alk/shot/Amph/pyr/shn/Galphao/KCNQ/egr/RyR/Ggamma1/pk/Gadd45/Cals/Zyx/Wnt4/TBPH/Sh/pnt/pros/rho-5/Fbxl4/peb/Git/Drip/Dad/vn/oc/ey/ewg/cher/bnl/h/up/Clk/Nf1/stan/ena/CadN/Nos/dlg1/Pink1/lark/kay/Octbeta1R/Octbeta2R/spri/sls/puc/Nedd4/bun/grh/Mob2/cwo/kuz/qvr/dl/Diap1/Antp/mfas/par-1/stj/salm/TfAP-2/mid/kibra/Shab/pyd/Arp3/Src64B/AGO1/cac/Hk/Liprin-gamma/robo1/DCTN3-p24/yki/ITP/Hipk/Ih/nwk/mld/cpo/sli/CG43778/how/Hr4/CaMKII/Src42A/rad/Bx/Doa/Dop1R2/wake/Sec8/btsz/unc-104/Pak/InR/Sema5c/trol/tyn/trio/Bgb/msn/Spn/sty/Tie/Cip4/CG1572/hep/eag/hiw/rut/sog/sd/Gbeta13F/CG4928/sNPF-R/Gabat/wnd/hid/Abl/hzg/fz/simj/Rdl/Cbl/nmo/lqf/msl-3/ple/LanA/Usp2/smog/ed/dpp/cpb",206
"4076","0","GO:0006836","neurotransmitter transport","62/1869","94/4489",1.33389493338626e-06,3.10867724475492e-05,2.4682598767369e-05,"Vap33/CanB/NAAT1/Csp/CarT/Syt4/Arl8/KaiR1D/CASK/GABA-B-R2/veli/Rph/Syngr/Syx6/Rab3/Cirl/CanB2/VGAT/Rim/cpx/Syn/Syt7/unc-13/Cadps/Dyb/Frq1/Snap25/stmA/brp/Dys/Vmat/Syt12/Sytalpha/Sytbeta/Exn/nej/nemy/CG43066/cac/GlyT/gammaSnap1/Ih/Fife/Nsf2/Sec6/Sec8/stac/Esyt2/Letm1/nSyb/Rop/Tomosyn/comt/NFAT/Rab3-GEF/X11L/Frq2/Arl1/unc-13-4A/ine/Syt1/VGlut",62
"4077","0","GO:0008045","motor neuron axon guidance","41/1869","56/4489",1.45404945303884e-06,3.35340155107083e-05,2.66256862563034e-05,"Fas2/ko/Ten-m/Sema1a/Cdk5alpha/beat-Ic/beat-Ia/beat-Ib/beat-IIIb/beat-IIIc/Oli/tup/Lim3/Lar/grn/Sulf1/beat-IIb/beat-IIa/spz/side/beat-VI/Sdc/Drl-2/fra/Wnt4/zfh1/Ptp99A/cher/NetA/vvl/Mp/robo1/Nrg/Ten-a/trol/Ptp10D/NetB/Dab/Abl/caps/trn",41
"4078","0","GO:0003012","muscle system process","24/1869","28/4489",1.83772163788983e-06,4.1945522745238e-05,3.33043422167772e-05,"CG3078/Neurochondrin/Tk/Tm2/Ms/Arc1/Amph/KCNQ/RyR/Mlc2/Tm1/Ca-alpha1D/Mlc1/Unc-89/up/Mp/Mhc/tn/Fhos/wupA/Chd64/Sclp/CG4928/robo3",24
"4079","0","GO:0035239","tube morphogenesis","186/1869","347/4489",1.95317948704604e-06,4.41259120848972e-05,3.5035550412104e-05,"sgg/Fas2/ctp/cv/sqh/fng/Ilk/skd/corto/Col4a1/vkg/vri/Lam/chic/Mnn1/Pvr/raw/Pka-C1/bsk/salr/crol/ics/noc/Gli/Socs36E/stck/ATP6AP2/by/Fmr1/wkd/VhaPPA1-1/Dl/RhoGAP92B/Hs6st/wge/unk/fkh/wat/Vha100-1/Cad99C/hdc/ttk/heph/EcR/scaf/cora/GEFmeso/lolal/Rbcn-3A/ct/sn/mys/Smox/Moe/Lim1/Sp1/flw/cv-2/dve/cg/mam/shot/sca/shn/Galphao/Pkn/pk/Zyx/pnt/Pura/arm/CG30069/dpy/SMC3/Dg/Dad/form3/vn/oc/zfh2/ey/ewg/bnl/dac/h/stan/dlg1/hth/kay/spen/fog/eya/pan/Myo31DF/jing/puc/pot/Nedd4/grh/sqa/mmy/Dys/flr/Diap1/par-1/tay/app/Ppcs/Exn/kug/salm/LanB1/TfAP-2/Gprk2/pyd/psq/px/Galphas/pio/Dll/Hipk/klar/bab2/scrib/Lpin/Vha68-2/CG43658/mwh/how/Hph/Src42A/Nrg/Bx/Fhos/Nsf2/stac/btsz/rn/Pak/ltl/Sac1/Vha26/Vha13/ds/trio/Mrtf/msn/sty/Cip4/RhoGEF64C/Dlic/Drak/Ptp10D/mew/hep/sog/sd/mthl1/if/baz/par-6/Cyp18a1/trc/Mkp3/hid/Mbs/Pka-C3/RhoGAP71E/dlp/fz/D/caps/cmb/trn/mirr/Rbfox1/Cbl/Gug/rhea/nmo/tow/sfl/RhoGAP19D/ed/drm/dpp",186
"4080","0","GO:0032411","positive regulation of transporter activity","22/1869","25/4489",2.0110719821459e-06,4.45251336847103e-05,3.5352528528249e-05,"nrv1/CG14275/CG7781/CG6583/CG4587/CG31676/CG9336/CG9338/CG31675/CG6329/Cam/ND-MLRQ/nrv2/qvr/stj/rtv/SERCA/Hk/levy/Stacl/dysc/eag",22
"4081","0","GO:0032414","positive regulation of ion transmembrane transporter activity","22/1869","25/4489",2.0110719821459e-06,4.45251336847103e-05,3.5352528528249e-05,"nrv1/CG14275/CG7781/CG6583/CG4587/CG31676/CG9336/CG9338/CG31675/CG6329/Cam/ND-MLRQ/nrv2/qvr/stj/rtv/SERCA/Hk/levy/Stacl/dysc/eag",22
"4082","0","GO:0048511","rhythmic process","73/1869","116/4489",2.31464923443972e-06,5.07389446044508e-05,4.02862347213583e-05,"CG5273/sgg/dnc/Fas2/vri/homer/Dh31/Pka-C1/Rh5/B4/sNPF/Dh44/Fmr1/Atx2/Rh6/tara/NPF/unc79/Oamb/Pdf/EcR/qsm/5-HT1A/Pka-R2/Mef2/so/Sh/Pura/rho-5/na/Fbxl4/unc80/slo/Ac3/CkIIbeta/Clk/Nf1/dlg1/Pink1/CG31324/lark/eys/kay/gl/Mid1/Nipped-B/cwo/qvr/ctrip/nej/nocte/TfAP-2/Shab/norpA/Hk/robo1/GlyT/ITP/Ih/mld/dysc/Bx/Dop1R2/wake/InR/rut/Gabat/hid/Mbs/CG10948/Rh7/Rdl/Pdp1",73
"4083","0","GO:0050793","regulation of developmental process","239/1869","462/4489",2.46442796224024e-06,5.34925834156851e-05,4.24725974916532e-05,"DAAM/csw/sgg/Fas2/ctp/cv/l(2)gl/CG10508/Syn1/Hem/spartin/bchs/chic/Rchy1/Cka/Sema1a/SoxN/raw/jp/bsk/chico/PICK1/cact/Socs36E/Sidpn/brat/Lar/Hasp/sNPF/RtGEF/Dap160/stck/pum/FER/Fmr1/Mical/Sdr/Tm2/Pak3/htl/cdi/Dl/RhoGAP92B/Hs6st/ninaE/Syp/Archease/CASK/unk/mask/veli/E(spl)mbeta-HLH/plum/fkh/Apc/Tace/hdc/ttk/Tbce/EcR/scaf/Fak/Dlip3/stau/Sema1b/mys/Smox/Miga/Moe/lz/flw/Sdc/Pkc53E/Sema2a/Syn2/Alk/chn/mspo/shot/fra/Galphaq/pyr/shn/Galphao/Hr3/egr/RyR/Ggamma1/Dscam1/pk/Cals/Zyx/tutl/Wnt4/TBPH/pnt/pros/Git/exd/Dad/vn/slo/sv/oc/zfh1/ey/ewg/Eip74EF/cher/bnl/Mp20/h/Nf1/stan/ena/Trim9/CadN/Nos/dlg1/Pink1/hth/lark/Octbeta1R/Octbeta2R/Pax/fog/eya/kmr/vvl/sls/beta-Spec/alpha-Spec/gish/futsch/Nedd4/bun/grh/Mob2/cwo/kuz/dl/Diap1/Antp/mfas/par-1/Atg1/Vmat/stj/salm/tinc/pico/mid/Csk/kibra/Rab8/pyd/Arp3/Src64B/norpA/cac/Liprin-gamma/PIP5K59B/robo1/DCTN3-p24/yki/Eps-15/Hipk/bab2/scrib/CG11000/nwk/cpo/dysc/Flo2/mwh/spg/how/Hr4/CaMKII/Src42A/Bx/Fhos/ringer/Nsf2/Sec8/btsz/unc-104/Pi4KIIIalpha/Pak/Frl/InR/Sema5c/ds/Adf1/trol/tyn/trio/Bgb/msn/Spn/sty/Rop/Cip4/Dlic/Met/CG1572/hiw/sd/Gbeta13F/goe/baz/CG13001/RhoGAPp190/sNPF-R/trc/wnd/hid/Dab/Abl/Mbs/hzg/comm/dlp/fz/Wbp2/simj/Rab19/nmo/lqf/msl-3/sfl/LanA/Usp47/Usp2/smog/ed/fred/dpp/cpb",239
"4084","0","GO:0007619","courtship behavior","33/1869","43/4489",2.75652139688491e-06,5.9251828861196e-05,4.70453830638508e-05,"egh/dnc/Nlg2/Fmr1/NPF/fru/Oamb/Ktl/CASK/5-HT7/5-HT1A/twz/mGluR/Sh/pros/Tbh/slo/mle/qtc/Syn/shep/dlg1/fne/TfAP-2/FoxP/cac/CaMKII/Nrg/tipE/eag/rut/ple/fipi",33
"4085","0","GO:0043270","positive regulation of ion transport","25/1869","30/4489",3.18121137262943e-06,6.7723095951938e-05,5.37714877762262e-05,"nrv1/CG14275/CG7781/CG6583/CG4587/CG31676/CG9336/CG9338/CG31675/KaiR1D/olf186-F/CG6329/Cam/ND-MLRQ/nrv2/qvr/stj/rtv/SERCA/cac/Hk/levy/Stacl/dysc/eag",25
"4086","0","GO:0007623","circadian rhythm","72/1869","115/4489",3.57745474269954e-06,7.54331885746361e-05,5.98932272712605e-05,"CG5273/sgg/dnc/Fas2/vri/homer/Dh31/Pka-C1/Rh5/B4/sNPF/Dh44/Fmr1/Atx2/Rh6/tara/NPF/unc79/Oamb/Pdf/EcR/qsm/5-HT1A/Pka-R2/Mef2/so/Sh/Pura/rho-5/na/Fbxl4/unc80/slo/Ac3/CkIIbeta/Clk/Nf1/dlg1/Pink1/CG31324/lark/eys/kay/gl/Mid1/Nipped-B/cwo/qvr/ctrip/nej/nocte/TfAP-2/Shab/norpA/Hk/robo1/GlyT/ITP/Ih/mld/dysc/Bx/Dop1R2/wake/InR/rut/Gabat/hid/Mbs/Rh7/Rdl/Pdp1",72
"4087","0","GO:0048736","appendage development","133/1869","238/4489",3.78101468292524e-06,7.7868536683437e-05,6.18268702806732e-05,"sgg/ctp/cv/sqh/fng/Ilk/skd/corto/vri/Pka-C1/salr/crol/ics/elB/Gli/Socs36E/drl/stck/ATP6AP2/by/Dl/RhoGAP92B/Hs6st/unk/heph/EcR/cora/GEFmeso/Dlip3/ct/sn/mys/Smox/Lim1/lz/Sp1/flw/cv-2/dve/cg/mam/shot/sca/shn/Galphao/pk/Zyx/pnt/Pura/arm/CG30069/dpy/SMC3/Dg/Dad/vn/zfh2/dac/trx/stan/hth/sona/spen/fog/pan/jing/pot/Nedd4/Dys/flr/Diap1/par-1/tay/app/Alh/Ppcs/Exn/salm/LanB1/TfAP-2/Gprk2/psq/px/Galphas/pio/Dll/Hipk/scrib/Lpin/CG43658/mwh/how/Src42A/Bx/Fhos/rn/Pak/ltl/ds/trio/Mrtf/sty/Cip4/RhoGEF64C/Drak/mew/sog/sd/mthl1/if/Cyp18a1/trc/Mkp3/hid/Mbs/Pka-C3/RhoGAP71E/dlp/fz/D/cmb/mirr/Rbfox1/Cbl/Gug/rhea/nmo/tow/sfl/RhoGAP19D/ed/drm/dpp",133
"4088","0","GO:0034762","regulation of transmembrane transport","28/1869","35/4489",3.7984652040701e-06,7.7868536683437e-05,6.18268702806732e-05,"nrv1/CG14275/CG7781/CG6583/CG4587/CG31676/CG9336/CG9338/CG31675/CG6329/Cam/ND-MLRQ/nrv2/Rgk2/Rgk3/Nedd4/Ca-beta/qvr/stj/rtv/SERCA/Hk/levy/Stacl/dysc/Rgk1/Neto/eag",28
"4089","0","GO:0034765","regulation of ion transmembrane transport","28/1869","35/4489",3.7984652040701e-06,7.7868536683437e-05,6.18268702806732e-05,"nrv1/CG14275/CG7781/CG6583/CG4587/CG31676/CG9336/CG9338/CG31675/CG6329/Cam/ND-MLRQ/nrv2/Rgk2/Rgk3/Nedd4/Ca-beta/qvr/stj/rtv/SERCA/Hk/levy/Stacl/dysc/Rgk1/Neto/eag",28
"4090","0","GO:0007269","neurotransmitter secretion","54/1869","81/4489",3.96178512915989e-06,7.97399297814545e-05,6.33127384277227e-05,"Vap33/CanB/Csp/Syt4/Arl8/KaiR1D/CASK/GABA-B-R2/veli/Rph/Syngr/Syx6/Rab3/Cirl/CanB2/Rim/cpx/Syn/Syt7/unc-13/Cadps/Dyb/Frq1/Snap25/stmA/brp/Dys/Syt12/Sytalpha/Sytbeta/Exn/nej/nemy/cac/gammaSnap1/Ih/Fife/Nsf2/Sec6/Sec8/stac/Esyt2/Letm1/nSyb/Rop/Tomosyn/comt/NFAT/Rab3-GEF/X11L/Frq2/Arl1/unc-13-4A/Syt1",54
"4091","0","GO:0099643","signal release from synapse","54/1869","81/4489",3.96178512915989e-06,7.97399297814545e-05,6.33127384277227e-05,"Vap33/CanB/Csp/Syt4/Arl8/KaiR1D/CASK/GABA-B-R2/veli/Rph/Syngr/Syx6/Rab3/Cirl/CanB2/Rim/cpx/Syn/Syt7/unc-13/Cadps/Dyb/Frq1/Snap25/stmA/brp/Dys/Syt12/Sytalpha/Sytbeta/Exn/nej/nemy/cac/gammaSnap1/Ih/Fife/Nsf2/Sec6/Sec8/stac/Esyt2/Letm1/nSyb/Rop/Tomosyn/comt/NFAT/Rab3-GEF/X11L/Frq2/Arl1/unc-13-4A/Syt1",54
"4092","0","GO:0035152","regulation of tube architecture, open tracheal system","48/1869","70/4489",4.11014032896182e-06,8.16047956004778e-05,6.47934239779384e-05,"DAAM/Fas2/sqh/cold/Gasp/uif/chico/Gli/wkd/pasi1/wat/ttk/kune/cora/sano/Rbcn-3A/mys/Moe/shot/Lac/Atpalpha/peb/sinu/stan/nrv2/pck/grh/mmy/serp/rtv/verm/klar/Vha68-2/Nrg/btsz/Sac1/ds/Dlic/mew/shi/if/wus/Mkp3/fz/Nrx-IV/rhea/Blimp-1/dpp",48
"4093","0","GO:0050807","regulation of synapse organization","78/1869","127/4489",4.12815587500159e-06,8.16047956004778e-05,6.47934239779384e-05,"sgg/Fas2/Syn1/Ten-m/spartin/bchs/Nlg2/PICK1/brat/RtGEF/dpr11/pum/Fmr1/Atx2/Pak3/htl/RhoGAP92B/Syp/CASK/Nrx-1/veli/plum/Tbce/Fak/stau/mys/Sdc/Syn2/Galphao/Cals/TBPH/ND-20/Dad/slo/ewg/Nf1/stan/ena/dlg1/Octbeta1R/Octbeta2R/Act57B/beta-Spec/alpha-Spec/futsch/Nedd4/Mob2/Atg1/stj/Rab8/Arp3/Src64B/cac/Liprin-gamma/PIP5K59B/Eps-15/Aplip1/nwk/dysc/CaMKII/Src42A/ringer/Nsf2/Sec8/Ten-a/unc-104/Pi4KIIIalpha/Pak/trio/Spn/Cip4/hiw/wnd/Abl/simj/nmo/LanA/cpb",78
"4094","0","GO:0007626","locomotory behavior","79/1869","129/4489",4.20039441221196e-06,8.22979931737812e-05,6.53438161937026e-05,"sgg/Fas2/Itpr/vri/Lam/Nlg2/Cdk5alpha/Dh44/Fmr1/Tk/Atx2/tara/NPF/unc79/ninaE/Ktl/CASK/Ms/Pdf/amon/EcR/qsm/CalpA/twz/Sema2a/Gpo1/Galphaq/Pka-R2/Mef2/Cirl/tutl/Atpalpha/TBPH/Sh/Pura/Tbh/na/unc80/oc/ey/Ac3/CkIIbeta/Clk/Nf1/acj6/Trim9/shep/dlg1/Pink1/lark/kay/Mid1/shakB/nAChRalpha7/DCX-EMAP/brp/tay/nej/nemy/TfAP-2/Shab/dati/norpA/SERCA/cac/ITP/Ih/dysc/tn/Bx/unc-104/InR/Adf1/Gad1/hiw/Mbs/ple/slgA/Syt1",79
"4095","0","GO:0007218","neuropeptide signaling pathway","21/1869","24/4489",4.29444145017657e-06,8.34025734271135e-05,6.62208423065086e-05,"CG13995/Dh31/AstC/sNPF/Dh44/Tk/Crz/NPF/Ms/AstA/Pdf/Capa/Proc-R/7B2/Mip/ITP/Nplp1/AstA-R1/sNPF-R/Nplp3/CrzR",21
"4096","0","GO:0035295","tube development","246/1869","480/4489",4.40796278840456e-06,8.4367067138017e-05,6.69866410500111e-05,"csw/sgg/Fas2/ctp/cv/sqh/l(2)gl/fng/Ilk/skd/corto/Col4a1/vkg/vri/Lam/chic/Mnn1/Pvr/raw/Pka-C1/bsk/salr/crol/ics/B4/elB/noc/Gli/Socs36E/tup/Ddc/drl/Scr/stck/ATP6AP2/by/Fmr1/wkd/VhaPPA1-1/tara/Sulf1/Dl/RhoGAP92B/Hs6st/Sep2/wge/Cow/unk/Irk2/CG5890/fkh/wat/Apc/Vha100-1/Cad99C/hdc/ttk/heph/EcR/scaf/cora/GEFmeso/Dlip3/lolal/Rbcn-3A/ct/sn/mys/Smox/Moe/Lim1/lz/Sp1/flw/cv-2/dve/Alk/hui/cg/mam/shot/sca/shn/Galphao/Mef2/Pkn/Ggamma1/pk/toy/Zyx/AnxB9/pnt/Pura/arm/CG30069/peb/dpy/SMC3/Dg/Dad/Nipped-A/form3/vn/oc/zfh2/ey/ewg/bnl/dac/h/CtBP/trx/stan/IA-2/CHES-1-like/Nos/dlg1/hth/kay/spen/Pax/nuf/fog/eya/pan/Myo31DF/jing/chinmo/rdo/puc/pot/Nedd4/grh/sqa/mmy/Dys/flr/Diap1/Antp/par-1/tay/app/Alh/Ppcs/Exn/kug/salm/LanB1/pico/TfAP-2/mid/Gprk2/Csk/pyd/psq/px/robo1/ken/Galphas/yki/gammaSnap1/pio/Dll/Hipk/klar/bab2/scrib/Mrp4/Lpin/Vha68-2/CG43658/sli/Sxl/mwh/ab/how/Hph/Src42A/Nrg/Smr/Bx/Fhos/Nsf2/stac/btsz/rn/dop/Pak/ltl/Dsp1/InR/Sac1/Vha26/Vha13/ds/trio/Mrtf/msn/sty/Cip4/RhoGEF64C/Dlic/Drak/Ptp10D/mew/hep/sog/sd/mthl1/if/baz/par-6/Cyp18a1/trc/Mkp3/CG14073/hid/Ndfip/Mbs/Arl1/Pka-C3/RhoGAP71E/dlp/fz/D/caps/cmb/trn/mirr/Wbp2/FoxK/Rbfox1/Cbl/Gug/rhea/nmo/qm/tow/ple/sfl/RhoGAP19D/ed/drm/lilli/dpp/cpb",246
"4097","0","GO:0009628","response to abiotic stimulus","139/1869","251/4489",4.42031607407858e-06,8.4367067138017e-05,6.69866410500111e-05,"Appl/dnc/CG11426/laza/Nmdar1/plh/LUBEL/Mnn1/ninaC/Cka/Dh31/Pka-C1/bsk/chico/Rh5/Rab6/Arr1/Ddc/CarT/nrv3/unc-45/Arl8/ATP6AP2/Fmr1/Dop1R1/Rh6/Rh2/ort/ninaE/Rh3/Calx/GABA-B-R2/loco/p38a/msi/Pdf/Vha100-1/jus/Gycalpha99B/trp/Gycbeta100B/Trap1/CG10543/inaC/Sema2a/Galphaq/Cam/Hdc/trpl/Drat/Dscam1/Ekar/tutl/Atpalpha/Sh/Tm1/Gat/Fbxl4/VGAT/14-3-3zeta/Syn/h/Clk/Nf1/rdgB/b/CHES-1-like/shep/dlg1/CycT/eys/Dyrk2/gl/eya/CG34353/shakB/lap/l(3)L1231/nAChRalpha7/stmA/rtp/gish/Gprk1/tay/stj/inaE/verm/rdgA/nej/nocte/kcc/norpA/cac/PIP5K59B/inaD/jbug/Galphas/betaTub60D/ITP/Hipk/Mrp4/Ih/Eip93F/Hr4/Hph/Piezo/Vha68-1/Ric/rdgC/Ggamma30A/Pzl/InR/Letm1/Ttd14/Mrtf/tipE/Rop/Gad1/Tie/hep/NFAT/Clic/rut/Pis/MagR/CG14207/Csas/Gbeta76C/hid/Rh4/Rh7/CG4461/Hsp23/Rdl/nmo/ple/slgA/bdl/ine",139
"4098","0","GO:0007617","mating behavior","44/1869","63/4489",4.87393067283797e-06,9.22297650398569e-05,7.32295476710698e-05,"egh/dnc/SPR/Nep2/Nlg2/Gld/Fmr1/NPF/fru/Oamb/Ktl/CASK/Esp/Pdf/5-HT7/5-HT1A/twz/mGluR/Sh/pros/Tbh/slo/mle/qtc/Syn/shep/dlg1/fne/TfAP-2/FoxP/dati/cac/EbpIII/CaMKII/Pde1c/Nrg/mbl/InR/tipE/eag/rut/bol/ple/fipi",44
"4099","0","GO:0019646","aerobic electron transport chain","26/1869","32/4489",5.02465892391992e-06,9.42762276064298e-05,7.48544192947928e-05,"ND-B14.5A/ND-13A/ND-51/COX5B/COX4/SdhC/COX5A/ND-23/SdhD/SdhB/ox/CG12895/COX7C/CG14757/ND-49/Pink1/ND-ASHI/UQCR-C2/SdhA/levy/ND-19/ND-24/UQCR-Q/Cyt-c1/ND-B14.5B/RFeSP",26
